date,open,high,low,close,volume,open_interest,qrs_raw,qrs_r2,qrs_zscore,qrs_adjusted,qrs_slope,qrs_percentile,daily_return,raw_signal,position,benchmark_return,strategy_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,turnover
2024-01-10,103.055,103.075,102.96,102.965,57467,187790.0,0.9141109617887645,0.8866804889412772,0.2742482828633112,0.2156146278701162,-0.015385163400951484,0.5166666666666667,-0.001357839096067126,1.0,1.0,-0.001357839096067126,-0.001357839096067126,0.989887727802041,1.0297014850742534,-0.01011227219795896,-0.001357839096067126,0.0
2024-01-11,102.905,103.065,102.855,102.99,71468,185482.0,0.9195663546910225,0.867243367164133,0.3072844661214703,0.23111204488783918,-0.03835584779481408,0.5166666666666667,0.00024280095177964256,1.0,1.0,0.00024280095177964256,0.00024280095177964256,0.9901280734845064,1.0299514975748782,-0.009871926515493623,-0.001115367828912417,0.0
2024-01-12,102.935,102.96,102.77,102.77,83838,176961.0,0.9044271295990768,0.850424118840974,0.18130465814581037,0.13112336914935732,-0.05706470248988578,0.45,-0.0021361297213321473,1.0,1.0,-0.0021361297213321473,-0.0021361297213321473,0.9880130314788108,1.027751387569378,-0.01198696852118919,-0.003249114979875012,0.0
2024-01-15,102.68,102.87,102.625,102.83,71116,175472.0,0.8310662935977992,0.8087310920976479,-0.3945119885423048,-0.25802897990178414,-0.07713732474351266,0.31666666666666665,0.0005838279653596068,1.0,1.0,0.0005838279653596068,0.0005838279653596068,0.9885898611167279,1.0283514175708781,-0.011410138883272136,-0.0026671839387033547,0.0
2024-01-16,102.8,102.845,102.74,102.78,52661,174143.0,0.7245201661219376,0.7613184110551416,-1.2233192645613538,-0.7090428468100112,-0.10047943320203148,0.23333333333333334,-0.00048623942429248945,0.0,1.0,-0.00048623942429248945,-0.00048623942429248945,0.9881091697517971,1.027851392569628,-0.011890830248202922,-0.003152126473013106,0.0
2024-01-17,102.81,102.935,102.785,102.935,57855,176290.0,0.7288349077822711,0.6458836527464697,-1.1925329931755873,-0.49748385238646275,-0.11719410413397598,0.25,0.0015080755010703495,0.0,0.0,0.0015080755010703495,0.0,0.9881091697517971,1.0294014700735032,-0.011890830248202922,-0.0016488046166530657,1.0
2024-01-18,102.97,102.985,102.82,102.855,69778,173935.0,0.6821842215021332,0.6215240260859252,-1.5556010526499664,-0.600916420727583,-0.1333047911860023,0.23333333333333334,-0.0007771894885121311,0.0,0.0,-0.0007771894885121311,-0.0,0.9881091697517971,1.0286014300715032,-0.011890830248202922,-0.0024247126715485345,0.0
2024-01-19,102.9,103.0,102.87,102.995,50863,176661.0,0.7036946148602593,0.6092915663267839,-1.3938313418243207,-0.5174406686165459,-0.1423499654488085,0.24166666666666667,0.0013611394681833922,0.0,0.0,0.0013611394681833922,0.0,0.9881091697517971,1.0300015000750034,-0.011890830248202922,-0.0010668735754814085,0.0
2024-01-22,102.945,103.19,102.92,103.125,74353,180956.0,0.7961919078040848,0.6228783313916948,-0.6869395034003645,-0.26651701328340016,-0.14603242453387383,0.30833333333333335,0.001262197194038528,0.0,0.0,0.001262197194038528,0.0,0.9881091697517971,1.0313015650782535,-0.011890830248202922,0.0,0.0
2024-01-23,103.08,103.12,102.97,103.02,72864,177543.0,0.8026469727990668,0.6573742666021455,-0.6307124566106033,-0.27255666528586575,-0.1420263544318692,0.3,-0.001018181818181807,0.0,0.0,-0.001018181818181807,-0.0,0.9881091697517971,1.0302515125756284,-0.011890830248202922,-0.001018181818181807,0.0
2024-01-24,102.995,103.095,102.96,103.06,54013,179592.0,0.8568507438107358,0.7827240657104593,-0.2043860208525211,-0.1252185188238081,-0.13501667350823945,0.35,0.0003882741215297525,0.0,0.0,0.0003882741215297525,0.0,0.9881091697517971,1.0306515325766283,-0.011890830248202922,-0.0006303030303032031,0.0
2024-01-25,103.02,103.24,102.975,103.15,79590,181495.0,0.9251144476102133,0.7765801680217916,0.32723681885739025,0.19734891960687231,-0.12219060546969807,0.4583333333333333,0.0008732777023092719,0.0,0.0,0.0008732777023092719,0.0,0.9881091697517971,1.0315515775788784,-0.011890830248202922,0.0,0.0
2024-01-26,103.16,103.185,103.065,103.095,61695,171179.0,0.9189840354867114,0.7982143406895124,0.2706779734167908,0.1724614242354938,-0.10378092911387578,0.45,-0.0005332040717402897,0.0,0.0,-0.0005332040717402897,-0.0,0.9881091697517971,1.0310015500775032,-0.011890830248202922,-0.0005332040717402897,0.0
2024-01-29,103.06,103.23,103.025,103.21,51740,174633.0,0.961686497469867,0.7821740858764601,0.5966464643659343,0.36502609967509797,-0.08111133384302277,0.5666666666666667,0.001115476017265582,0.0,0.0,0.001115476017265582,0.0,0.9881091697517971,1.0321516075803783,-0.011890830248202922,0.0,0.0
2024-01-30,103.35,103.505,103.325,103.45,57236,176153.0,0.9690635451504932,0.8858533166130919,0.6434560315839543,0.5049431758164985,-0.056729263120968904,0.6916666666666667,0.0023253560701483877,0.0,0.0,0.0023253560701483877,0.0,0.9881091697517971,1.0345517275863787,-0.011890830248202922,0.0,0.0
2024-01-31,103.655,103.66,103.46,103.57,77993,170794.0,1.0090381267336928,0.9356700026793685,0.9448979556206372,0.8272377068034682,-0.02023699466554089,0.775,0.001159980666988858,1.0,0.0,0.001159980666988858,0.0,0.9881091697517971,1.035751787589379,-0.011890830248202922,0.0,0.0
2024-02-01,103.55,103.6,103.465,103.495,59663,161795.0,0.9814201543626216,0.9526149015920877,0.7119466327822146,0.6460738778995315,0.004717336666208564,0.75,-0.0007241479192815481,1.0,1.0,-0.0007241479192815481,-0.0007241479192815481,0.9873936325524983,1.035001750087504,-0.012606367447501654,-0.0007241479192815481,1.0
2024-02-02,103.48,103.54,103.45,103.525,48753,156326.0,0.9513063665696018,0.9558431274271484,0.4591906360629437,0.4195331346566824,0.024590443349076965,0.5916666666666667,0.00028986907580086374,1.0,1.0,0.00028986907580086374,0.00028986907580086374,0.987679847432218,1.0353017650882541,-0.012320152567781961,-0.0004344887515687068,0.0
2024-02-05,103.7,103.72,103.505,103.62,62905,138615.0,0.9723426288248787,0.964619025794263,0.6157838071926228,0.5729805915772181,0.03797139405668472,0.7166666666666667,0.0009176527408838453,1.0,1.0,0.0009176527408838453,0.0009176527408838453,0.9885861945513299,1.0362518125906293,-0.0114138054486701,0.0,0.0
2024-02-06,103.585,103.585,103.26,103.28,78778,123844.0,0.9998545613205772,0.9523681436924671,0.8243257363256644,0.7476676313455572,0.05238438299967412,0.7583333333333333,-0.003281219841729466,1.0,1.0,-0.003281219841729466,-0.003281219841729466,0.9853424259145083,1.0328516425821288,-0.014657574085491731,-0.003281219841729466,0.0
2024-02-07,103.25,103.485,103.215,103.41,53912,114081.0,1.0108572320161435,0.9462600588042784,0.8986261386993524,0.8046371224640997,0.06460105761374464,0.7666666666666667,0.0012587141750579622,1.0,1.0,0.0012587141750579622,0.0012587141750579622,0.9865826903932928,1.0341517075853788,-0.013417309606707173,-0.00202663578459783,0.0
2024-02-08,103.365,103.495,103.195,103.25,44192,104627.0,1.047597403501746,0.9355701013888147,1.1804083365569464,1.0332012827255266,0.07944188246326728,0.8416666666666667,-0.0015472391451503142,1.0,1.0,-0.0015472391451503142,-0.0015472391451503142,0.9850562110347886,1.0325516275813786,-0.014943788965211424,-0.0035707392395292192,0.0
2024-02-19,103.235,103.46,103.215,103.415,40866,97130.0,1.0239369265322869,0.9264202491935087,0.9760051071702533,0.837660753892725,0.08870435339248411,0.775,0.0015980629539951163,1.0,1.0,0.0015980629539951163,0.0015980629539951163,0.986630392873246,1.0342017100855039,-0.013369607126753946,-0.001978382551631075,0.0
2024-02-20,103.45,103.5,103.31,103.495,43393,82495.0,1.0045380545714118,0.9164090573666975,0.811113627602972,0.6811777345964297,0.08852437961027966,0.725,0.0007735821689309752,1.0,1.0,0.0007735821689309752,0.0007735821689309752,0.9873936325524981,1.035001750087504,-0.012606367447501876,-0.0012063308241653248,0.0
2024-02-21,103.63,103.67,103.47,103.64,78236,130901.0,0.9884282103637798,0.9102117163854789,0.6765283483792058,0.5604938381060096,0.07808673765710741,0.6666666666666666,0.0014010338663703603,1.0,1.0,0.0014010338663703603,0.0014010338663703603,0.9887770044711426,1.0364518225911292,-0.011222995528857416,0.0,0.0
2024-02-22,103.6,103.775,103.585,103.765,57561,143566.0,0.9504670565734421,0.9123190692455813,0.37654370245709,0.31340714536206077,0.06555061326102346,0.475,0.0012060980316479508,1.0,1.0,0.0012060980316479508,0.0012060980316479508,0.989969566469974,1.0377018850942543,-0.010030433530025973,0.0,0.0
2024-02-23,103.81,103.955,103.77,103.77,69089,158001.0,0.9732453092425308,0.930054100499911,0.5646056218669822,0.48838421853557257,0.05266163056391405,0.625,4.818580446186438e-05,1.0,1.0,4.818580446186438e-05,4.818580446186438e-05,0.9900172689499271,1.0377518875943792,-0.009982731050072857,0.0,0.0
2024-02-26,103.745,103.885,103.7,103.88,47079,163966.0,0.949977124556792,0.9334270885419811,0.3839537840101344,0.3345336064246637,0.03725477409665292,0.48333333333333334,0.0010600366194468691,1.0,1.0,0.0010600366194468691,0.0010600366194468691,0.9910667235088988,1.0388519425971294,-0.008933276491101205,0.0,0.0
2024-02-27,104.0,104.025,103.815,103.85,62568,163169.0,0.9289431845351142,0.941594441453452,0.22292344963148922,0.19764395099147875,0.022573139252461814,0.375,-0.000288794763188327,1.0,1.0,-0.000288794763188327,-0.000288794763188327,0.9907805086291792,1.0385519275963793,-0.009219491370820787,-0.000288794763188438,0.0
2024-02-28,103.9,104.04,103.815,104.03,53962,166827.0,0.9614677421336456,0.9442649924009209,0.5000165753966862,0.44583296716358556,0.010643712443359798,0.575,0.0017332691381801713,1.0,1.0,0.0017332691381801713,0.0017332691381801713,0.9924977979074966,1.0403520176008796,-0.007502202092503407,0.0,0.0
2024-02-29,104.095,104.12,103.96,104.09,60834,168699.0,0.9160566717629451,0.955790331763558,0.13400857870265698,0.12242154815771045,-0.0046597708697326806,0.3416666666666667,0.0005767567047967326,1.0,1.0,0.0005767567047967326,0.0005767567047967326,0.9930702276669358,1.0409520476023797,-0.0069297723330642436,0.0,0.0
2024-03-01,103.99,103.99,103.565,103.64,97630,161773.0,0.9107247444405029,0.8948049330102964,0.094170242684231,0.0753998408141098,-0.015914213856845588,0.3333333333333333,-0.004323181861850323,1.0,1.0,-0.004323181861850323,-0.004323181861850323,0.9887770044711425,1.0364518225911292,-0.011222995528857527,-0.004323181861850212,0.0
2024-03-04,103.745,103.93,103.735,103.87,62043,164825.0,0.8983143320533468,0.8968454306265143,-3.13650161494498e-05,-2.5227877589169254e-05,-0.02845573620512819,0.31666666666666665,0.0022192203782323006,1.0,1.0,0.0022192203782323006,0.0022192203782323006,0.9909713185489923,1.0387519375968794,-0.009028681451007659,-0.0021135555769046244,0.0
2024-03-05,103.87,103.995,103.83,103.96,68377,169889.0,0.8895328714971013,0.9026784303177917,-0.06497384733976815,-0.052942532727517304,-0.03845334675167454,0.3,0.0008664677000094212,1.0,1.0,0.0008664677000094212,0.0008664677000094212,0.9918299631881508,1.0396519825991293,-0.008170036811849246,-0.0012489192045347375,0.0
2024-03-06,104.1,104.29,104.065,104.195,86189,173245.0,0.9061491832596096,0.9274321891577657,0.07625633328105409,0.06559039544128599,-0.043919888501993895,0.35,0.002260484801846818,1.0,1.0,0.002260484801846818,0.002260484801846818,0.9940719797459538,1.0420021001050046,-0.005928020254046151,0.0,0.0
2024-03-07,104.4,104.44,104.0,104.125,101785,172870.0,0.9610305726998833,0.9196198655869722,0.5324982668079556,0.45033415548780165,-0.0381405489347489,0.6083333333333333,-0.0006718172657036448,1.0,1.0,-0.0006718172657036448,-0.0006718172657036448,0.9934041450266083,1.0413020651032545,-0.006595854973391657,-0.0006718172657037558,0.0
2024-03-08,104.195,104.255,104.01,104.055,74926,171953.0,0.9628840766556632,0.9268219341461235,0.5474411865151434,0.4702513757252061,-0.03437038690121868,0.6583333333333333,-0.0006722689075630006,1.0,1.0,-0.0006722689075630006,-0.0006722689075630006,0.9927363103072627,1.0406020301015044,-0.007263689692737274,-0.0013436345314075115,0.0
2024-03-11,104.105,104.225,103.955,103.985,82015,170909.0,0.9896098242720042,0.9298047319616239,0.7642078331964599,0.6606858248925926,-0.031192297100448477,0.7833333333333333,-0.0006727211570805025,1.0,1.0,-0.0006727211570805025,-0.0006727211570805025,0.992068475587917,1.0399019950997541,-0.007931524412083002,-0.0020154517971113783,0.0
2024-03-12,103.8,103.975,103.76,103.79,101149,172422.0,0.9985822023499783,0.919571554125094,0.8324037585365915,0.7038904765061429,-0.02533677903237237,0.7916666666666666,-0.0018752704717025503,1.0,1.0,-0.0018752704717025503,-0.0018752704717025503,0.99020807886974,1.037951897594879,-0.00979192113025995,-0.0038869427515717536,0.0
2024-03-13,103.75,103.905,103.535,103.885,131201,168990.0,1.0061849163774121,0.8925568060610941,0.8872473531571075,0.7068323931501531,-0.01687787413609063,0.7916666666666666,0.0009153097600924642,1.0,1.0,0.0009153097600924642,0.0009153097600924642,0.9911144259888519,1.038901945097254,-0.00888557401114809,-0.002975190748116585,0.0
2024-03-14,103.785,103.83,103.64,103.715,90203,171868.0,1.0191497510532366,0.8597475205160677,0.9849903477553602,0.7280711774389018,-0.007154633381638647,0.7916666666666666,-0.001636424892910493,1.0,1.0,-0.001636424892910493,-0.001636424892910493,0.9894925416704411,1.0372018600930037,-0.010507458329558905,-0.00460674696482577,0.0
2024-03-15,103.725,103.9,103.66,103.855,81269,174616.0,0.9841066861527177,0.8104089429243839,0.692724483861021,0.45495557104600115,0.0023910004059526117,0.5916666666666667,0.0013498529624451638,1.0,1.0,0.0013498529624451638,0.0013498529624451638,0.9908282111091323,1.038601930096504,-0.009171788890867671,-0.003263112433418369,0.0
2024-03-18,103.78,103.99,103.7,103.905,71749,174244.0,0.9428925433656207,0.7674797365402175,0.3551695067755547,0.20920377058316286,0.006207954576308004,0.44166666666666665,0.0004814404698858521,1.0,1.0,0.0004814404698858521,0.0004814404698858521,0.9913052359086648,1.0391019550977538,-0.008694764091335183,-0.002783242957915877,0.0
2024-03-19,103.98,104.1,103.87,104.1,78708,174586.0,0.9057097582170416,0.745001413458955,0.05020655020697045,0.027865996266422086,0.005908632693564785,0.3416666666666667,0.0018767143063374014,1.0,1.0,0.0018767143063374014,0.0018767143063374014,0.9931656326268418,1.041052052602629,-0.006834367373158234,-0.0009117520034555016,0.0
2024-03-20,104.02,104.045,103.92,103.925,58477,173829.0,0.869930069930068,0.7227971003303886,-0.2409391554623527,-0.1258752038718223,0.0024898964106219793,0.26666666666666666,-0.001681075888568695,1.0,1.0,-0.001681075888568695,-0.001681075888568695,0.9914960458284777,1.0393019650982538,-0.008503954171522277,-0.0025912951677148355,0.0
2024-03-21,103.91,104.1,103.88,104.07,76358,180638.0,0.8465879782747209,0.7174077807697319,-0.4261833261007514,-0.21934544474884207,-0.005133363962794991,0.24166666666666667,0.0013952369497232109,1.0,1.0,0.0013952369497232109,0.0013952369497232109,0.9928794177471221,1.0407520376018788,-0.007120582252877927,-0.0011996736887572856,0.0
2024-03-22,104.09,104.15,103.8,103.81,84982,177609.0,0.8423691125934893,0.7022982126041336,-0.45124368272435195,-0.22256366339216255,-0.009238671281593568,0.24166666666666667,-0.0024983184395117597,1.0,1.0,-0.0024983184395117597,-0.0024983184395117597,0.9903988887895527,1.0381519075953787,-0.009601111210447266,-0.0036949949613709343,0.0
2024-03-25,103.86,103.935,103.7,103.795,78688,175679.0,0.8525134846400864,0.7127792966040123,-0.35860142171535664,-0.18218900349293438,-0.01412732337662393,0.25833333333333336,-0.0001444947500240934,1.0,1.0,-0.0001444947500240934,-0.0001444947500240934,0.9902557813496929,1.0380019000950036,-0.009744218650307057,-0.0038389558040218263,0.0
2024-03-26,103.815,103.845,103.715,103.765,55616,175838.0,0.9094748439221368,0.711556797906433,0.11627394162353183,0.05887101711726737,-0.016956650022532382,0.39166666666666666,-0.0002890312635484005,1.0,1.0,-0.0002890312635484005,-0.0002890312635484005,0.9899695664699734,1.0377018850942534,-0.010030433530026639,-0.004126877489323499,0.0
2024-03-27,103.81,103.99,103.735,103.91,70700,179943.0,1.0120377863545733,0.7700588695561306,0.955747331946351,0.5667492436319082,-0.008403118389387572,0.7333333333333333,0.0013973883293980638,1.0,1.0,0.0013973883293980638,0.0013973883293980638,0.9913529383886177,1.0391519575978785,-0.00864706161138229,-0.0027352560103659496,0.0
2024-03-28,103.92,104.03,103.865,103.9,69812,178022.0,0.9898199087788541,0.7545339670856995,0.7631063583130985,0.43445286228702856,-0.007027860137906468,0.5916666666666667,-9.623712828399356e-05,1.0,1.0,-9.623712828399356e-05,-9.623712828399356e-05,0.9912575334287113,1.0390519525976285,-0.008742466571288743,-0.0028312299054664702,0.0
2024-03-29,103.855,104.12,103.795,104.11,69792,183561.0,0.9900469049400995,0.7554863345669491,0.7612518354990218,0.4344917944360646,-0.006863713744803239,0.6,0.0020211742059672577,1.0,1.0,0.0020211742059672577,0.0020211742059672577,0.9932610375867481,1.0411520576028788,-0.006738962413251892,-0.0008157781083552029,0.0
2024-04-01,103.94,103.94,103.75,103.785,77242,179906.0,1.0216151652924246,0.7229741972630751,1.0065921620775198,0.5261373582446353,-0.007121255048998305,0.7083333333333334,-0.003121698203822909,1.0,1.0,-0.003121698203822909,-0.003121698203822909,0.9901603763897863,1.0379018950947534,-0.009839623610213732,-0.003934929699122458,0.0
2024-04-02,103.895,103.92,103.805,103.91,51395,176718.0,0.8437473307784533,0.6707796033041864,-0.4447509357573352,-0.20011358263351056,-0.01938056812069542,0.25833333333333336,0.0012044129691188843,1.0,1.0,0.0012044129691188843,0.0012044129691188843,0.9913529383886177,1.0391519575978785,-0.00864706161138229,-0.0027352560103659496,0.0
2024-04-03,103.98,104.105,103.955,104.025,69333,185140.0,0.7497745716861941,0.5998557280481892,-1.1955765254769148,-0.430200588266249,-0.032833956016200934,0.16666666666666666,0.0011067269752671471,0.0,1.0,0.0011067269752671471,0.0011067269752671471,0.9924500954275427,1.0403020151007538,-0.0075499045724573,-0.0016315562167096287,0.0
2024-04-08,104.005,104.185,103.99,104.11,59327,187298.0,0.7042675185563535,0.6081149258690355,-1.5386777711018598,-0.5690088298974767,-0.04144986696629398,0.14166666666666666,0.0008171112713288853,0.0,0.0,0.0008171112713288853,0.0,0.9924500954275427,1.0411520576028788,-0.0075499045724573,-0.0008157781083552029,1.0
2024-04-09,104.12,104.27,104.105,104.24,47693,189861.0,0.7381696353975137,0.7045120854265322,-1.247079718049104,-0.6189721533440562,-0.04893221066054414,0.13333333333333333,0.0012486792815291636,0.0,0.0,0.0012486792815291636,0.0,0.9924500954275427,1.042452122606129,-0.0075499045724573,0.0,0.0
2024-04-10,104.1,104.21,104.07,104.14,59958,190710.0,0.8075325866247438,0.7546157532045674,-0.6851228303915654,-0.39013972560871923,-0.04850072983026419,0.225,-0.0009593246354565599,0.0,0.0,-0.0009593246354565599,-0.0,0.9924500954275427,1.041452072603629,-0.0075499045724573,-0.0009593246354565599,0.0
2024-04-11,104.19,104.255,104.13,104.175,64784,192648.0,0.7574460156586571,0.7615909086294592,-1.0683363365758634,-0.6196572027105643,-0.049085702594005215,0.13333333333333333,0.0003360860380257069,0.0,0.0,0.0003360860380257069,0.0,0.9924500954275427,1.041802090104504,-0.0075499045724573,-0.0006235610130467251,0.0
2024-04-12,104.34,104.53,104.325,104.395,89807,195595.0,0.849819353578754,0.8364703432871659,-0.329884006669675,-0.23081411109662592,-0.04207902547156393,0.2833333333333333,0.002111831053515756,0.0,0.0,0.002111831053515756,0.0,0.9924500954275427,1.0440022001100042,-0.0075499045724573,0.0,0.0
2024-04-15,104.455,104.595,104.37,104.415,85464,195520.0,0.9326707726763687,0.8891796954566594,0.32820934456474476,0.2594956104042589,-0.026322579787412804,0.5166666666666667,0.00019158005651620513,0.0,0.0,0.00019158005651620513,0.0,0.9924500954275427,1.0442022101105044,-0.0075499045724573,0.0,0.0
2024-04-16,104.48,104.48,104.375,104.46,55263,195663.0,0.9055086560872746,0.9030234804767701,0.11054696917099309,0.09014568147184664,-0.01659314556934999,0.4083333333333333,0.0004309725614135562,0.0,0.0,0.0004309725614135562,0.0,0.9924500954275427,1.0446522326116294,-0.0075499045724573,0.0,0.0
2024-04-17,104.53,104.545,104.41,104.465,48528,195270.0,0.8959627889087881,0.922398542365079,0.02195497220469028,0.018679709054086224,-0.011216359100541872,0.36666666666666664,4.78652115643019e-05,0.0,0.0,4.78652115643019e-05,0.0,0.9924500954275427,1.0447022351117545,-0.0075499045724573,0.0,0.0
2024-04-18,104.48,104.66,104.44,104.61,68652,198596.0,0.9245666684563882,0.933047059404754,0.2374048212528354,0.20667913316709804,-0.005730592240339904,0.475,0.0013880246972670651,0.0,0.0,0.0013880246972670651,0.0,0.9924500954275427,1.0461523076153798,-0.0075499045724573,0.0,0.0
2024-04-19,104.6,104.65,104.55,104.575,51379,194663.0,0.9333685010995684,0.9577787857812234,0.2955630940448472,0.2711319085404261,-0.002020456015183993,0.5166666666666667,-0.00033457604435516153,0.0,0.0,-0.00033457604435516153,-0.0,0.9924500954275427,1.0458022901145048,-0.0075499045724573,-0.00033457604435527255,0.0
2024-04-22,104.65,104.745,104.63,104.645,59863,195755.0,0.9345566015059271,0.9622223138012551,0.29249854734292624,0.2708161510200922,-0.0003876796968914252,0.5083333333333333,0.0006693760459000053,0.0,0.0,0.0006693760459000053,0.0,0.9924500954275427,1.0465023251162549,-0.0075499045724573,0.0,0.0
2024-04-23,104.715,104.9,104.71,104.845,68052,200561.0,0.935879119273451,0.9664857042764474,0.287558508531795,0.2686068547686611,0.0004256361613824995,0.5,0.0019112236609488686,0.0,0.0,0.0019112236609488686,0.0,0.9924500954275427,1.0485024251212551,-0.0075499045724573,0.0,0.0
2024-04-24,104.655,104.665,104.47,104.48,85884,190491.0,0.9587591666002582,0.9668992971413752,0.47179392305559525,0.44107742623294416,0.0036017096733282484,0.5916666666666667,-0.0034813295817635037,0.0,0.0,-0.0034813295817635037,-0.0,0.9924500954275427,1.0448522426121298,-0.0075499045724573,-0.0034813295817633927,0.0
2024-04-25,104.54,104.58,104.44,104.47,69832,190157.0,0.9512653386984228,0.9646427812246877,0.3918036398297365,0.36458727243703015,0.008554034802747761,0.525,-9.57120980091819e-05,0.0,0.0,-9.57120980091819e-05,-0.0,0.9924500954275427,1.0447522376118799,-0.0075499045724573,-0.0035767084744143807,0.0
2024-04-26,104.54,104.585,104.165,104.195,91582,186730.0,0.9812136141631072,0.9322428252619246,0.664777978812565,0.5777430422551711,0.024110848558266985,0.7416666666666667,-0.0026323346415239035,0.0,0.0,-0.0026323346415239035,-0.0,0.9924500954275427,1.0420021001050044,-0.0075499045724573,-0.0061996280223186595,0.0
2024-04-29,103.9,103.9,103.56,103.785,116752,178742.0,0.9144386772435042,0.9231979770719734,-0.005256347784879522,-0.004479956332737277,0.02924476864562135,0.2916666666666667,-0.003934929699121792,0.0,0.0,-0.003934929699121792,-0.0,0.9924500954275427,1.0379018950947538,-0.0075499045724573,-0.010110162621011942,0.0
2024-04-30,104.02,104.14,103.91,104.115,57330,176521.0,0.8772072126488923,0.923033638320726,-0.4135402247960177,-0.35233258997261,0.03007002946471385,0.15833333333333333,0.0031796502384737746,0.0,0.0,0.0031796502384737746,0.0,0.9924500954275427,1.0412020601030043,-0.0075499045724573,-0.006962659163527007,0.0
2024-05-06,104.115,104.175,103.915,104.115,59489,169436.0,0.855119147328534,0.9254950187724738,-0.6737093035544103,-0.5770596606339172,0.030315133341124012,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.9924500954275427,1.0412020601030043,-0.0075499045724573,-0.006962659163527007,0.0
2024-05-07,104.245,104.405,104.245,104.375,71323,162150.0,0.8481874159923034,0.9209127486221673,-0.7710611605135312,-0.6539217730592852,0.01965402980643195,0.03333333333333333,0.0024972386303607763,0.0,0.0,0.0024972386303607763,0.0,0.9924500954275427,1.0438021901095047,-0.0075499045724573,-0.004482807954599544,0.0
2024-05-08,104.33,104.465,104.31,104.425,55510,157082.0,0.8408305967184987,0.9198079062342304,-0.8699066339501909,-0.7359815363752316,0.00487010954960535,0.008333333333333333,0.0004790419161675441,0.0,0.0,0.0004790419161675441,0.0,0.9924500954275427,1.0443022151107546,-0.0075499045724573,-0.004005913491344382,0.0
2024-05-09,104.36,104.43,104.21,104.215,61286,152013.0,0.8259569546111005,0.9221898246368164,-1.046349828255983,-0.8898515458746802,-0.013843841803858349,0.008333333333333333,-0.002011012688532432,0.0,0.0,-0.002011012688532432,-0.0,0.9924500954275427,1.0422021101055043,-0.0075499045724573,-0.0060088702370165725,0.0
2024-05-10,104.28,104.365,104.175,104.295,55147,145047.0,0.8162815426256332,0.9290544103770147,-1.1562281296272245,-0.9979891729267069,-0.0344090407320681,0.008333333333333333,0.0007676438132706576,0.0,0.0,0.0007676438132706576,0.0,0.9924500954275427,1.0430021501075044,-0.0075499045724573,-0.005245839095808114,0.0
2024-05-13,104.4,104.49,104.32,104.445,66479,136116.0,0.8154009137257591,0.9284939669470813,-1.169619408329117,-1.008330116111022,-0.05093887341884525,0.008333333333333333,0.0014382281029770017,0.0,0.0,0.0014382281029770017,0.0,0.9924500954275427,1.0445022251112546,-0.0075499045724573,-0.0038151557060422947,0.0
2024-05-14,104.495,104.55,104.415,104.465,51740,124809.0,0.8092357405876685,0.9284806427487374,-1.2396690709605271,-1.0686893308260732,-0.07102533115653976,0.008333333333333333,0.00019148834314730578,0.0,0.0,0.00019148834314730578,0.0,0.9924500954275427,1.0447022351117548,-0.0075499045724573,-0.0036243979207400967,0.0
2024-05-15,104.51,104.525,104.355,104.44,50495,114753.0,0.813296568114689,0.934283638865057,-1.1986155091696329,-1.0462545988718976,-0.08397642867825453,0.016666666666666666,-0.00023931460297710316,0.0,0.0,-0.00023931460297710316,-0.0,0.9924500954275427,1.0444522226111297,-0.0075499045724573,-0.0038628451523676777,0.0
2024-05-16,104.4,104.43,104.245,104.27,49490,103407.0,0.8177429873302201,0.9355096823500856,-1.1491999794224566,-1.0057549599347342,-0.08738100118728116,0.03333333333333333,-0.001627728839525111,0.0,0.0,-0.001627728839525111,-0.0,0.9924500954275427,1.0427521376068793,-0.0075499045724573,-0.005484286327435806,0.0
2024-05-17,104.16,104.28,104.105,104.25,53694,91428.0,0.8179378967087791,0.9353364002935282,-1.1410374893082784,-0.9982414190138539,-0.09144955120713934,0.041666666666666664,-0.0001918097247529671,0.0,0.0,-0.0001918097247529671,-0.0,0.9924500954275427,1.0425521276063794,-0.0075499045724573,-0.0056750441127378926,0.0
2024-05-20,104.18,104.31,104.13,104.28,67721,126889.0,0.8328550868241665,0.9345608896276458,-0.9784238128560351,-0.8545593270479659,-0.09295723767244841,0.06666666666666667,0.00028776978417277554,0.0,0.0,0.00028776978417277554,0.0,0.9924500954275427,1.0428521426071296,-0.0075499045724573,-0.0053889074347845956,0.0
2024-05-21,104.165,104.23,104.11,104.21,52353,133790.0,0.8506429530406959,0.9187087789974737,-0.7922499351656032,-0.6686794016540137,-0.0875279432647782,0.09166666666666666,-0.0006712696586115285,0.0,0.0,-0.0006712696586115285,-0.0,0.9924500954275427,1.0421521076053795,-0.0075499045724573,-0.0060565596833419555,0.0
2024-05-22,104.25,104.29,104.205,104.275,48870,140965.0,0.8073571092956653,0.8757467678835961,-1.2531578734906768,-0.9610873773229135,-0.08394190162795534,0.058333333333333334,0.0006237405239422067,0.0,0.0,0.0006237405239422067,0.0,0.9924500954275427,1.0428021401070047,-0.0075499045724573,-0.0054365968811099785,0.0
