S,trend_method,ma_len_days,compare_lag_days,ma_short,ma_long,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,turnover
0.4,ma_compare,20.0,3.0,,,-0.02858493079859481,-0.024433943643867435,0.022713516344536645,-1.0757446479547237,-0.05326621174332191,-0.4587137482501891,0.49856459330143543,39.0
0.3,ma_compare,5.0,2.0,,,-0.029556071810977635,-0.02526869129826224,0.023444293507536035,-1.0778184162444375,-0.03817181613343956,-0.6619724670665111,0.501203912716328,99.0
0.5,ma_compare,3.0,3.0,,,-0.0299066017746642,-0.025573335274352554,0.023568276064882966,-1.085074496070468,-0.049945730233095675,-0.5120224522697403,0.4993627708224005,115.0
0.7,ma_compare,20.0,2.0,,,-0.028931485471019758,-0.024737241816171256,0.0227352942184865,-1.0880546158077398,-0.05143643130954778,-0.4809284234223197,0.49872773536895676,41.0
0.6,ma_compare,5.0,1.0,,,-0.030204686646772783,-0.025834717024257086,0.02358204837123717,-1.095524723618474,-0.046294433341322105,-0.5580523436539656,0.49602698650674665,125.0
0.7,ma_compare,5.0,1.0,,,-0.030368872430682425,-0.025978870779931204,0.023582036732895825,-1.1016381271127405,-0.04457698745054062,-0.582786596082911,0.4974512743628186,113.0
0.2,ma_compare,20.0,2.0,,,-0.02979371810033049,-0.025493342722235836,0.022744840101409165,-1.1208407097421795,-0.053619612605535716,-0.47544809601261256,0.4977770720863766,49.0
0.5,ma_compare,5.0,1.0,,,-0.031144146771975523,-0.026659890540827114,0.023581980874628948,-1.1305195556964251,-0.04952932364367113,-0.5382647809331376,0.4964767616191904,129.0
0.5,ma_compare,3.0,2.0,,,-0.031811030327803524,-0.027236964530338952,0.023965020740834057,-1.1365299794600145,-0.04621030627224387,-0.5894132008101141,0.4998504784688995,129.0
0.6,ma_compare,3.0,3.0,,,-0.03150184508162357,-0.026974556939673103,0.0235681612658435,-1.144533790116515,-0.051420807227866905,-0.5245844706431322,0.4982382487442837,115.0
0.4,ma_cross,,,5.0,10.0,-0.031114943188576327,-0.02664160373511271,0.02326625751590248,-1.1450747382514435,-0.046513240175815485,-0.5727746257712871,0.4997718631178707,83.0
0.6,ma_cross,,,5.0,10.0,-0.031255101627019166,-0.02676490476542343,0.023260811426885034,-1.150643641540739,-0.04302797429247962,-0.6220349715627065,0.49824908647990257,79.0
0.7,ma_compare,3.0,3.0,,,-0.03175414764121709,-0.027196382370951865,0.02356814253078496,-1.1539467879332306,-0.051542361290529914,-0.5276510755425705,0.4989879301296949,103.0
0.4,ma_compare,20.0,2.0,,,-0.03099963755465529,-0.026552281517049168,0.02274353464529903,-1.1674650370380044,-0.05570429580486458,-0.4766648807492939,0.4980146124523507,49.0
0.6,ma_compare,3.0,2.0,,,-0.03296806928420015,-0.028255057256432313,0.02396456258579879,-1.17903496695475,-0.04489252147036393,-0.6293934118867673,0.4992522805443398,129.0
0.7,ma_compare,20.0,1.0,,,-0.032604388034105036,-0.0279645150863268,0.022696483658902068,-1.2321078236874148,-0.057454178955539614,-0.4867272597867403,0.4999600415567809,39.0
0.4,ma_compare,5.0,2.0,,,-0.033795916747814236,-0.02899672243310798,0.023439087592927323,-1.2371096920111198,-0.04022539326078001,-0.7208561578285414,0.4997742323901264,95.0
0.7,ma_compare,20.0,3.0,,,-0.03353508013491591,-0.028784012788381396,0.022696408367156976,-1.2682188442658415,-0.05714240420519523,-0.5037242165208798,0.49772236873651404,39.0
0.6,ma_compare,20.0,3.0,,,-0.033956519671547,-0.029155360834314498,0.022696373533344593,-1.2845823493114714,-0.05755354946263147,-0.5065779800991175,0.49820187005514266,39.0
0.6,ma_compare,20.0,2.0,,,-0.03474785868997299,-0.02985219970572098,0.022734999659530027,-1.3130503695964462,-0.05720426115544297,-0.5218527274498423,0.4982110201160849,41.0
0.7,ma_cross,,,5.0,10.0,-0.03555527924286639,-0.03055278791424652,0.02325368893144317,-1.3138899382512017,-0.04856512944683522,-0.6291095743437273,0.49744878531718834,67.0
0.5,ma_compare,20.0,1.0,,,-0.03501694706791236,-0.03009045973038014,0.02269628383952333,-1.325787954677434,-0.05910995742767544,-0.5090590661852127,0.4986813713737713,43.0
0.2,ma_compare,5.0,2.0,,,-0.0361862396067647,-0.031105442387281496,0.02344759860405391,-1.326593947318068,-0.04456977562492537,-0.6979043971198718,0.5007147693928222,99.0
0.6,ma_compare,20.0,1.0,,,-0.035268105408967076,-0.03031208562713476,0.022696262166271464,-1.3355540839751598,-0.05935484502594801,-0.5106926926333192,0.4997202908974666,39.0
0.3,ma_compare,5.0,3.0,,,-0.03677162012941326,-0.031623788802439,0.023401553900401047,-1.351354227887279,-0.052550200364935074,-0.6017824591120009,0.49735689472889294,99.0
0.5,ma_compare,20.0,3.0,,,-0.03655062680913168,-0.031444704439823924,0.022696148921512824,-1.3854643159315312,-0.06008429172621854,-0.5233431823263489,0.49668344921281865,39.0
0.5,ma_compare,20.0,2.0,,,-0.03738387434263468,-0.03218048780932784,0.022734805403552712,-1.4154723226396773,-0.0597359413595101,-0.5387123242212811,0.4966608363809827,41.0
0.5,ma_compare,5.0,2.0,,,-0.04059023038698861,-0.035005798552202774,0.023401200063238883,-1.4958975803635661,-0.046665849726236,-0.7501373864949077,0.4969037909681317,91.0
0.2,ma_compare,5.0,3.0,,,-0.04061603985201023,-0.03502869833073178,0.023401197544934724,-1.4968763142770816,-0.05944730708581991,-0.5892394466273014,0.4963751699139103,99.0
0.7,ma_compare,5.0,2.0,,,-0.042523429313315764,-0.036723093929571855,0.023401006641328378,-1.5692954791404323,-0.05135030124703843,-0.7151485587767572,0.4966772390877511,83.0
