date,selection_score,train_sharpe,selected_N,selected_M,selected_n,selected_S,selected_trend_method,selected_ma_len_days,selected_compare_lag_days,date_dt
2024-02-28 09:35:00,-0.15755394903253095,5.567527801099691,16,600,2.0,0.5,price_compare,5,,2024-02-28 09:35:00
2024-02-29 09:50:00,-0.15995119008582062,6.13411093034304,16,600,2.0,0.5,price_compare,5,,2024-02-29 09:50:00
2024-03-01 10:05:00,-0.16358449411033527,5.188220738474868,16,600,2.0,0.5,price_compare,5,,2024-03-01 10:05:00
2024-03-04 10:20:00,-0.15410323470618603,4.758151353710967,16,600,2.0,0.5,price_compare,5,,2024-03-04 10:20:00
2024-03-05 10:35:00,-0.1532693682682152,4.377578999704786,16,600,2.0,0.5,price_compare,5,,2024-03-05 10:35:00
2024-03-06 10:50:00,-0.16853235924837878,4.236380770825961,16,600,2.0,0.5,price_compare,5,,2024-03-06 10:50:00
2024-03-07 11:05:00,-0.18070310022680652,3.9773035002642003,16,600,2.0,0.5,price_compare,5,,2024-03-07 11:05:00
2024-03-08 11:20:00,-0.1908756943355424,3.6696662835267655,16,600,2.0,0.5,price_compare,5,,2024-03-08 11:20:00
2024-03-11 13:05:00,-0.20500240654415292,4.116547617937599,16,600,2.0,0.5,price_compare,5,,2024-03-11 13:05:00
2024-03-12 13:20:00,-0.1976875323360915,3.8134806009030178,16,600,2.0,0.5,price_compare,5,,2024-03-12 13:20:00
2024-03-13 13:35:00,-0.1794283270145045,4.2142003335230465,16,600,2.0,0.5,price_compare,5,,2024-03-13 13:35:00
2024-03-14 13:50:00,-0.17053166216317028,3.5918991619201055,16,600,2.0,0.5,price_compare,5,,2024-03-14 13:50:00
2024-03-15 14:05:00,-0.17774046549722292,3.416870754296645,16,600,2.0,0.5,price_compare,5,,2024-03-15 14:05:00
2024-03-18 14:20:00,-0.18318069976504056,4.132566186517717,16,600,2.0,0.5,price_compare,5,,2024-03-18 14:20:00
2024-03-19 14:35:00,-0.19101349364798645,3.9673933641574024,16,600,2.0,0.5,price_compare,5,,2024-03-19 14:35:00
2024-03-20 14:50:00,-0.1874321589957928,4.010044601390261,16,600,2.0,0.5,price_compare,5,,2024-03-20 14:50:00
2024-03-21 15:05:00,-0.18561924636789628,4.119073249189576,16,600,2.0,0.5,price_compare,5,,2024-03-21 15:05:00
2024-03-25 09:35:00,-0.19519151375994107,4.754487739812482,16,600,2.0,0.5,price_compare,5,,2024-03-25 09:35:00
2024-03-26 09:50:00,-0.1790932084710382,4.208602616857982,16,600,2.0,0.5,price_compare,5,,2024-03-26 09:50:00
2024-03-27 10:05:00,-0.1829198306695213,4.1064463570276954,16,600,2.0,0.5,price_compare,5,,2024-03-27 10:05:00
2024-03-28 10:20:00,-0.18662402151967353,3.974561096406854,16,600,2.0,0.5,price_compare,5,,2024-03-28 10:20:00
2024-03-29 10:35:00,-0.18988360196528406,4.037650125288934,16,600,2.0,0.5,price_compare,5,,2024-03-29 10:35:00
2024-04-01 10:50:00,-0.18861295505901415,4.106092216517355,16,600,2.0,0.5,price_compare,5,,2024-04-01 10:50:00
2024-04-02 11:05:00,-0.1856209760825097,3.9115715650165592,16,600,2.0,0.5,price_compare,5,,2024-04-02 11:05:00
2024-04-03 11:20:00,-0.17124825490197307,3.6030828451956616,16,600,2.0,0.5,price_compare,5,,2024-04-03 11:20:00
2024-04-08 13:05:00,-0.17388477689421428,3.4630290601379348,16,600,2.0,0.5,price_compare,5,,2024-04-08 13:05:00
2024-04-09 13:20:00,-0.17461170011175545,3.956874089806932,16,600,2.0,0.5,price_compare,5,,2024-04-09 13:20:00
2024-04-10 13:35:00,-0.16825567821884144,3.7424858366527975,16,600,2.0,0.5,price_compare,5,,2024-04-10 13:35:00
2024-04-11 13:50:00,-0.16125554992428026,3.538703466790906,16,600,2.0,0.5,price_compare,5,,2024-04-11 13:50:00
2024-04-12 14:05:00,-0.15501910802712937,3.2044023068492273,20,800,2.0,0.5,price_compare,5,,2024-04-12 14:05:00
2024-04-15 14:20:00,-0.13834939138067492,3.506953905166639,20,800,2.0,0.5,price_compare,5,,2024-04-15 14:20:00
2024-04-16 14:35:00,-0.14014744320797642,3.53630592676587,20,800,2.0,0.5,price_compare,5,,2024-04-16 14:35:00
2024-04-17 14:50:00,-0.13265528262458132,3.459445092516713,20,800,2.0,0.5,price_compare,5,,2024-04-17 14:50:00
2024-04-18 15:05:00,-0.13947756220070107,3.7246004023104153,20,800,2.0,0.5,price_compare,5,,2024-04-18 15:05:00
2024-04-22 09:35:00,-0.15775574203333131,3.7669199746045914,20,800,2.0,0.5,price_compare,5,,2024-04-22 09:35:00
2024-04-23 09:50:00,-0.14651298293972798,3.7934299544851298,20,800,2.0,0.5,price_compare,5,,2024-04-23 09:50:00
2024-04-24 10:05:00,-0.17130234307089434,3.8767228691091002,16,600,2.0,0.5,price_compare,5,,2024-04-24 10:05:00
2024-04-25 10:20:00,-0.1757518660607727,3.4506355824986295,20,800,2.0,0.5,price_compare,5,,2024-04-25 10:20:00
2024-04-26 10:35:00,-0.18304065787993004,3.7785209104045814,16,600,2.0,0.5,price_compare,5,,2024-04-26 10:35:00
2024-04-29 10:50:00,-0.18556350228458915,4.906107257951083,16,600,2.0,0.5,price_compare,5,,2024-04-29 10:50:00
2024-04-30 11:05:00,-0.18355124888327215,4.178666783496544,16,600,2.0,0.5,price_compare,5,,2024-04-30 11:05:00
2024-05-06 11:20:00,-0.17441584600067508,4.024574568632952,16,600,2.0,0.5,price_compare,5,,2024-05-06 11:20:00
2024-05-07 13:05:00,-0.17815946664036503,3.6804513030129775,16,600,2.0,0.5,price_compare,5,,2024-05-07 13:05:00
2024-05-08 13:20:00,-0.18443150937158254,3.188964617370315,16,600,2.0,0.5,price_compare,5,,2024-05-08 13:20:00
2024-05-09 13:35:00,-0.17402488777781785,2.894960427893053,20,800,2.0,0.5,price_compare,5,,2024-05-09 13:35:00
2024-05-10 13:50:00,-0.1735951211623105,3.1344680654761166,16,600,2.0,0.5,price_compare,5,,2024-05-10 13:50:00
2024-05-13 14:05:00,-0.178574543227732,3.2366693464090357,16,600,2.0,0.5,price_compare,5,,2024-05-13 14:05:00
2024-05-14 14:20:00,-0.1710308206234268,3.5867248732623795,16,600,2.0,0.5,price_compare,5,,2024-05-14 14:20:00
2024-05-15 14:35:00,-0.17952235155371193,3.110143107778589,16,600,2.0,0.5,price_compare,5,,2024-05-15 14:35:00
2024-05-16 14:50:00,-0.15780315554511856,3.266557177344908,16,600,2.0,0.5,price_compare,5,,2024-05-16 14:50:00
2024-05-17 15:05:00,-0.13039104860322245,3.5403413907750476,16,600,2.0,0.5,price_compare,5,,2024-05-17 15:05:00
2024-05-21 09:35:00,-0.13833687540006415,3.3270177716543543,16,600,2.0,0.5,price_compare,5,,2024-05-21 09:35:00
2024-05-22 09:50:00,-0.10983517917043349,2.81808548442318,20,800,2.0,0.5,price_compare,5,,2024-05-22 09:50:00
2024-05-23 10:05:00,-0.10932102266678399,3.296537128271216,16,600,2.0,0.5,price_compare,5,,2024-05-23 10:05:00
2024-05-24 10:20:00,-0.10969044100379259,3.1363777288155683,16,600,2.0,0.5,price_compare,5,,2024-05-24 10:20:00
2024-05-27 10:35:00,-0.10731303112195145,2.9492162056067612,16,600,2.0,0.5,price_compare,5,,2024-05-27 10:35:00
2024-05-28 10:50:00,-0.09767286161228446,2.965909275022839,16,600,2.0,0.5,price_compare,5,,2024-05-28 10:50:00
2024-05-29 11:05:00,-0.06738759272597743,3.2496875202995184,16,600,2.0,0.5,price_compare,5,,2024-05-29 11:05:00
2024-05-30 11:20:00,-0.0642281260069865,3.009752177453214,16,600,2.0,0.5,price_compare,5,,2024-05-30 11:20:00
2024-05-31 13:05:00,-0.05446630243533884,3.192887503172941,20,800,2.0,0.5,price_compare,5,,2024-05-31 13:05:00
2024-06-03 13:20:00,-0.047118463364703135,3.6663818515227455,20,800,2.0,0.5,price_compare,5,,2024-06-03 13:20:00
2024-06-04 13:35:00,-0.046688920728209946,3.754161190316061,20,800,2.0,0.5,price_compare,5,,2024-06-04 13:35:00
2024-06-05 13:50:00,-0.04197827680429186,3.546049688947063,20,800,2.0,0.5,price_compare,5,,2024-06-05 13:50:00
2024-06-06 14:05:00,-0.03897708530293616,4.251491490480293,16,600,2.0,0.5,price_compare,5,,2024-06-06 14:05:00
2024-06-07 14:20:00,-0.03411165191757516,4.298565075145458,16,600,2.0,0.5,price_compare,5,,2024-06-07 14:20:00
2024-06-11 14:35:00,-0.01775213791016083,3.852686751982013,20,800,2.0,0.5,price_compare,5,,2024-06-11 14:35:00
2024-06-12 14:50:00,-0.005752736882315184,3.3603528309862694,20,800,2.0,0.5,price_compare,5,,2024-06-12 14:50:00
2024-06-13 15:05:00,-0.007828253695868783,3.6323021159592996,20,800,2.0,0.5,price_compare,5,,2024-06-13 15:05:00
2024-06-17 09:35:00,-0.013014590641249704,3.70353311254283,20,800,2.0,0.5,price_compare,5,,2024-06-17 09:35:00
2024-06-18 09:50:00,-0.032732542705644026,3.2014162185774326,20,800,2.0,0.5,price_compare,5,,2024-06-18 09:50:00
2024-06-19 10:05:00,-0.03947678128330421,3.352653955492962,20,800,2.0,0.5,price_compare,5,,2024-06-19 10:05:00
2024-06-20 10:20:00,-0.03972329738993437,3.6756188772229814,16,600,2.0,0.5,price_compare,5,,2024-06-20 10:20:00
2024-06-21 10:35:00,-0.05225684812358501,3.3945622698016367,16,600,2.0,0.5,price_compare,5,,2024-06-21 10:35:00
2024-06-24 10:50:00,-0.04234720006973698,3.477407936644002,16,600,2.0,0.5,price_compare,5,,2024-06-24 10:50:00
2024-06-25 11:05:00,-0.04165497851687687,3.428589196474215,16,600,2.0,0.5,price_compare,5,,2024-06-25 11:05:00
2024-06-26 11:20:00,-0.033272159354599186,3.4580487342030555,16,600,2.0,0.5,price_compare,5,,2024-06-26 11:20:00
2024-06-27 13:05:00,-0.023721708182770893,3.640600337367091,16,600,2.0,0.5,price_compare,5,,2024-06-27 13:05:00
2024-06-28 13:20:00,-0.03114112455050932,3.5673152080336576,16,600,2.0,0.5,price_compare,5,,2024-06-28 13:20:00
2024-07-01 13:35:00,-0.028101644191459236,4.288686746610962,16,600,2.0,0.5,price_compare,5,,2024-07-01 13:35:00
2024-07-02 13:50:00,-0.022683548883876494,4.191352281747825,16,600,2.0,0.5,price_compare,5,,2024-07-02 13:50:00
2024-07-03 14:05:00,-0.024206802742061443,4.848180557547795,16,600,2.0,0.5,price_compare,5,,2024-07-03 14:05:00
2024-07-04 14:20:00,-0.026118333237722745,4.748166361420257,16,600,2.0,0.5,price_compare,5,,2024-07-04 14:20:00
2024-07-05 14:35:00,-0.014063319191105766,4.569021060990782,16,600,2.0,0.5,price_compare,5,,2024-07-05 14:35:00
2024-07-08 14:50:00,-0.04117418155276661,4.953134224470626,16,600,2.0,0.5,price_compare,5,,2024-07-08 14:50:00
2024-07-09 15:05:00,-0.02492496381633198,4.50996578697726,16,600,2.0,0.5,price_compare,5,,2024-07-09 15:05:00
2024-07-11 09:35:00,-0.006983601239097078,4.369144555423692,16,600,2.0,0.5,price_compare,5,,2024-07-11 09:35:00
2024-07-12 09:50:00,-0.01953577655887251,4.345351610917182,16,600,2.0,0.5,price_compare,5,,2024-07-12 09:50:00
2024-07-15 10:05:00,-0.019368156628246706,4.699907685044772,16,600,2.0,0.5,price_compare,5,,2024-07-15 10:05:00
2024-07-16 10:20:00,-0.02465186425143131,4.677413831783992,16,600,2.0,0.5,price_compare,5,,2024-07-16 10:20:00
2024-07-17 10:35:00,-0.026746737514141906,4.6300526751007975,16,600,2.0,0.5,price_compare,5,,2024-07-17 10:35:00
2024-07-18 10:50:00,-0.03176255320560548,4.512215568928693,16,600,2.0,0.5,price_compare,5,,2024-07-18 10:50:00
2024-07-19 11:05:00,-0.021514512567656345,4.144304030969478,16,600,2.0,0.5,price_compare,5,,2024-07-19 11:05:00
2024-07-22 11:20:00,-0.022399048554440693,4.512433268490773,16,600,2.0,0.5,price_compare,5,,2024-07-22 11:20:00
2024-07-23 13:05:00,1.4264122820308055e-05,5.147184368961374,16,600,2.0,0.5,price_compare,5,,2024-07-23 13:05:00
2024-07-24 13:20:00,0.005202805539512791,5.063899909810688,16,600,2.0,0.5,price_compare,5,,2024-07-24 13:20:00
2024-07-25 13:35:00,0.02206309421906841,4.298626648286023,16,600,2.0,0.5,price_compare,5,,2024-07-25 13:35:00
2024-07-26 13:50:00,0.03316800906508817,4.677260206695713,16,600,2.0,0.5,price_compare,5,,2024-07-26 13:50:00
2024-07-29 14:05:00,0.025316258324876193,4.968553861766612,16,600,2.0,0.5,price_compare,5,,2024-07-29 14:05:00
2024-07-30 14:20:00,0.03586737846746659,5.617750693656702,16,600,2.0,0.5,price_compare,5,,2024-07-30 14:20:00
2024-07-31 14:35:00,0.03791333931989763,5.523778813008537,16,600,2.0,0.5,price_compare,5,,2024-07-31 14:35:00
2024-08-01 14:50:00,0.024604491728528754,4.553028865431801,20,800,2.0,0.5,price_compare,5,,2024-08-01 14:50:00
2024-08-02 15:05:00,0.029932160062290398,5.935898902798214,16,600,2.0,0.5,price_compare,5,,2024-08-02 15:05:00
2024-08-06 09:35:00,0.022164790176169485,6.22542471818898,16,600,2.0,0.5,price_compare,5,,2024-08-06 09:35:00
2024-08-07 09:50:00,0.004796666038250914,5.419540734729718,16,600,2.0,0.5,price_compare,5,,2024-08-07 09:50:00
2024-08-08 10:05:00,0.000485472923328366,4.25968466990001,20,800,2.0,0.5,price_compare,5,,2024-08-08 10:05:00
2024-08-09 10:20:00,0.0077030858922055,4.5568311729297255,20,800,2.0,0.5,price_compare,5,,2024-08-09 10:20:00
2024-08-12 10:35:00,0.012544073062782423,4.7691662552128795,20,800,2.0,0.5,price_compare,5,,2024-08-12 10:35:00
2024-08-13 10:50:00,0.03159277107577035,4.512340795371109,20,800,2.0,0.5,price_compare,5,,2024-08-13 10:50:00
2024-08-14 11:05:00,0.020224830041707092,3.8064345687062118,20,800,2.0,0.5,price_compare,5,,2024-08-14 11:05:00
2024-08-15 11:20:00,-0.004256678951136588,5.362009093391924,16,600,2.0,0.5,price_compare,5,,2024-08-15 11:20:00
2024-08-16 13:05:00,-0.0013764889858144985,5.210481794783193,16,600,2.0,0.5,price_compare,5,,2024-08-16 13:05:00
2024-08-19 13:20:00,-0.02615586569820198,5.356738107701765,16,600,2.0,0.5,price_compare,5,,2024-08-19 13:20:00
2024-08-20 13:35:00,-0.02301695019133811,3.947025319008085,20,800,2.0,0.5,price_compare,5,,2024-08-20 13:35:00
2024-08-21 13:50:00,-0.016031023223594197,4.755346379965642,16,600,2.0,0.5,price_compare,5,,2024-08-21 13:50:00
2024-08-22 14:05:00,-0.012584837551789529,3.096381352444855,20,800,2.0,0.5,price_compare,5,,2024-08-22 14:05:00
2024-08-23 14:20:00,-0.039780897438632966,3.3010578156726895,20,800,2.0,0.5,price_compare,5,,2024-08-23 14:20:00
2024-08-26 14:35:00,-0.0636285379650919,4.65690642235745,16,600,2.0,0.5,price_compare,5,,2024-08-26 14:35:00
2024-08-27 14:50:00,-0.048493631616307396,4.887814288000926,16,600,2.0,0.5,price_compare,5,,2024-08-27 14:50:00
2024-08-28 15:05:00,-0.03653390484806049,4.829509660659,16,600,2.0,0.5,price_compare,5,,2024-08-28 15:05:00
2024-08-30 09:35:00,-0.037891845826195154,4.585438601854438,16,600,2.0,0.5,price_compare,5,,2024-08-30 09:35:00
2024-09-02 09:50:00,-0.030908131586781018,3.909576101295312,16,600,2.0,0.5,price_compare,5,,2024-09-02 09:50:00
2024-09-03 10:05:00,-0.025396954390877934,3.8685655360326394,16,600,2.0,0.5,price_compare,5,,2024-09-03 10:05:00
2024-09-04 10:20:00,-0.027975805892146707,4.161096436988695,16,600,2.0,0.5,price_compare,5,,2024-09-04 10:20:00
2024-09-05 10:35:00,-0.0326615197466054,4.224482596651761,16,600,2.0,0.5,price_compare,5,,2024-09-05 10:35:00
2024-09-06 10:50:00,-0.03742805218034721,4.254226145941979,16,600,2.0,0.5,price_compare,5,,2024-09-06 10:50:00
2024-09-09 11:05:00,-0.05078180635200372,4.434789859912232,16,600,2.0,0.5,price_compare,5,,2024-09-09 11:05:00
2024-09-10 11:20:00,-0.04954860334902316,4.587284460000643,16,600,2.0,0.5,price_compare,5,,2024-09-10 11:20:00
2024-09-11 13:05:00,-0.04009896426612267,4.590184199689534,16,600,2.0,0.5,price_compare,5,,2024-09-11 13:05:00
2024-09-12 13:20:00,-0.04481226666699056,4.609506247826507,16,600,2.0,0.5,price_compare,5,,2024-09-12 13:20:00
2024-09-13 13:35:00,-0.042152742061895884,4.55318670412463,16,600,2.0,0.5,price_compare,5,,2024-09-13 13:35:00
2024-09-18 13:50:00,-0.037326144770377406,4.538863736780383,16,600,2.0,0.5,price_compare,5,,2024-09-18 13:50:00
2024-09-19 14:05:00,-0.021277066045572054,4.495268243574555,16,600,2.0,0.5,price_compare,5,,2024-09-19 14:05:00
2024-09-20 14:20:00,-0.027666418942447882,4.358403114310697,16,600,2.0,0.5,price_compare,5,,2024-09-20 14:20:00
2024-09-23 14:35:00,-0.033230601981194346,4.300727359069447,16,600,2.0,0.5,price_compare,5,,2024-09-23 14:35:00
2024-09-24 14:50:00,-0.0460058623693764,3.967635560660257,16,600,2.0,0.5,price_compare,5,,2024-09-24 14:50:00
2024-09-25 15:05:00,-0.053028070416140466,3.6261330281197144,16,600,2.0,0.5,price_compare,5,,2024-09-25 15:05:00
2024-09-27 09:35:00,-0.06861264266526211,3.5245231929840575,16,600,2.0,0.5,price_compare,5,,2024-09-27 09:35:00
2024-09-30 09:50:00,-0.07911739745064415,4.261257998673838,16,600,2.0,0.5,price_compare,5,,2024-09-30 09:50:00
2024-10-08 10:05:00,-0.07510532444690678,4.092230426661274,16,600,2.0,0.5,price_compare,5,,2024-10-08 10:05:00
2024-10-09 10:20:00,-0.08259169993984886,3.4456806363132646,16,600,2.0,0.5,price_compare,5,,2024-10-09 10:20:00
2024-10-10 10:35:00,-0.0778712437827377,3.4789725961099296,16,600,2.0,0.5,price_compare,5,,2024-10-10 10:35:00
2024-10-11 10:50:00,-0.08642810337545091,3.6423034540376746,16,600,2.0,0.5,price_compare,5,,2024-10-11 10:50:00
2024-10-14 11:05:00,-0.06971385905601031,3.6362104899172443,16,600,2.0,0.5,price_compare,5,,2024-10-14 11:05:00
2024-10-15 11:20:00,-0.07008470258840703,3.4394981547413432,16,600,2.0,0.5,price_compare,5,,2024-10-15 11:20:00
2024-10-16 13:05:00,-0.07097138236516548,3.4871194584148046,16,600,2.0,0.5,price_compare,5,,2024-10-16 13:05:00
2024-10-17 13:20:00,-0.07630620178905871,3.5159341589845097,16,600,2.0,0.5,price_compare,5,,2024-10-17 13:20:00
2024-10-18 13:35:00,-0.07955889406529995,3.5735490895650264,16,600,2.0,0.5,price_compare,5,,2024-10-18 13:35:00
2024-10-21 13:50:00,-0.08714055697181662,3.617811828984393,16,600,2.0,0.5,price_compare,5,,2024-10-21 13:50:00
2024-10-22 14:05:00,-0.08326662824268202,3.4347774549927266,16,600,2.0,0.5,price_compare,5,,2024-10-22 14:05:00
2024-10-23 14:20:00,-0.0742593494346699,3.448791947955857,16,600,2.0,0.5,price_compare,5,,2024-10-23 14:20:00
2024-10-24 14:35:00,-0.07353725972900244,3.246967901955335,16,600,2.0,0.5,price_compare,5,,2024-10-24 14:35:00
2024-10-25 14:50:00,-0.07569474014474548,3.214127212093463,16,600,2.0,0.5,price_compare,5,,2024-10-25 14:50:00
2024-10-28 15:05:00,-0.07454828584565114,3.3050216017660654,16,600,2.0,0.5,price_compare,5,,2024-10-28 15:05:00
2024-10-30 09:35:00,-0.08243288108330668,3.4581316268199385,16,600,2.0,0.5,price_compare,5,,2024-10-30 09:35:00
2024-10-31 09:50:00,-0.08007718891936322,3.383001780264615,16,600,2.0,0.5,price_compare,5,,2024-10-31 09:50:00
2024-11-01 10:05:00,-0.07259389812106551,3.315003732905058,16,600,2.0,0.5,price_compare,5,,2024-11-01 10:05:00
2024-11-04 10:20:00,-0.05176379676199472,3.3861657909347724,16,600,2.0,0.5,price_compare,5,,2024-11-04 10:20:00
2024-11-05 10:35:00,-0.05161842349465757,3.240065207322007,16,600,2.0,0.5,price_compare,5,,2024-11-05 10:35:00
2024-11-06 10:50:00,-0.04646107227621182,3.562183901112831,16,600,2.0,0.5,price_compare,5,,2024-11-06 10:50:00
2024-11-07 11:05:00,-0.034993502405766624,3.759866083469826,16,600,2.0,0.5,price_compare,5,,2024-11-07 11:05:00
2024-11-08 11:20:00,-0.030719777992247406,3.6049895113840065,16,600,2.0,0.5,price_compare,5,,2024-11-08 11:20:00
2024-11-11 13:05:00,-0.024150467867686615,3.6448623363294783,16,600,2.0,0.5,price_compare,5,,2024-11-11 13:05:00
2024-11-12 13:20:00,-0.01641787593986542,3.145639149063553,16,600,2.0,0.5,price_compare,5,,2024-11-12 13:20:00
2024-11-13 13:35:00,-0.010155321480643206,3.246005694280804,16,600,2.0,0.5,price_compare,5,,2024-11-13 13:35:00
2024-11-14 13:50:00,-0.0031091353285252477,3.505826231279643,16,600,2.0,0.5,price_compare,5,,2024-11-14 13:50:00
2024-11-15 14:05:00,-0.010480685580137832,3.4258537980283763,16,600,2.0,0.5,price_compare,5,,2024-11-15 14:05:00
2024-11-18 14:20:00,-0.025381745005781105,3.2246637411760597,16,600,2.0,0.5,price_compare,5,,2024-11-18 14:20:00
2024-11-19 14:35:00,-0.037489276666489935,3.0772402925780726,16,600,2.0,0.5,price_compare,5,,2024-11-19 14:35:00
2024-11-20 14:50:00,-0.03658555625173426,3.488784794410992,16,600,2.0,0.5,price_compare,5,,2024-11-20 14:50:00
2024-11-21 15:05:00,-0.03400891945725786,3.7709377692458643,16,600,2.0,0.5,price_compare,5,,2024-11-21 15:05:00
2024-11-25 09:35:00,-0.0334427192302831,4.197241670654867,16,600,2.0,0.5,price_compare,5,,2024-11-25 09:35:00
2024-11-26 09:50:00,-0.02099927887373895,4.36528434451847,16,600,2.0,0.5,price_compare,5,,2024-11-26 09:50:00
2024-11-27 10:05:00,-0.02250501319199163,4.326824744703555,16,600,2.0,0.5,price_compare,5,,2024-11-27 10:05:00
2024-11-28 10:20:00,-0.023398910509592495,4.15613151089655,16,600,2.0,0.5,price_compare,5,,2024-11-28 10:20:00
2024-11-29 10:35:00,-0.015818448523057155,4.191038969412141,16,600,2.0,0.5,price_compare,5,,2024-11-29 10:35:00
2024-12-02 10:50:00,-0.014315437372023617,4.467478216532252,16,600,2.0,0.5,price_compare,5,,2024-12-02 10:50:00
2024-12-03 11:05:00,-0.040324256188442764,4.312851565700402,16,600,2.0,0.5,price_compare,5,,2024-12-03 11:05:00
2024-12-04 11:20:00,-0.047626426967101586,4.854036004007662,16,600,2.0,0.5,price_compare,5,,2024-12-04 11:20:00
2024-12-05 13:05:00,-0.05985431469257489,4.803254903937877,16,600,2.0,0.5,price_compare,5,,2024-12-05 13:05:00
2024-12-06 13:20:00,-0.06355064310510529,4.6539804644345,16,600,2.0,0.5,price_compare,5,,2024-12-06 13:20:00
2024-12-09 13:35:00,-0.060078154263048245,4.652482119383068,16,600,2.0,0.5,price_compare,5,,2024-12-09 13:35:00
2024-12-10 13:50:00,-0.07085881455696574,5.0779096174270295,16,600,2.0,0.5,price_compare,5,,2024-12-10 13:50:00
2024-12-11 14:05:00,-0.08419860639808319,4.838143447949136,16,600,2.0,0.5,price_compare,5,,2024-12-11 14:05:00
2024-12-12 14:20:00,-0.0659598481442954,4.681225896089529,16,600,2.0,0.5,price_compare,5,,2024-12-12 14:20:00
2024-12-13 14:35:00,-0.07673871610722796,4.999764792738738,16,600,2.0,0.5,price_compare,5,,2024-12-13 14:35:00
2024-12-16 14:50:00,-0.08564613097874171,5.105899092794968,16,600,2.0,0.5,price_compare,5,,2024-12-16 14:50:00
2024-12-17 15:05:00,-0.0881733552355264,4.723932493380466,16,600,2.0,0.5,price_compare,5,,2024-12-17 15:05:00
2024-12-19 09:35:00,-0.0696487829433024,4.163129344370391,16,600,2.0,0.5,price_compare,5,,2024-12-19 09:35:00
2024-12-20 09:50:00,-0.07733333221776836,3.880483367755106,16,600,2.0,0.5,price_compare,5,,2024-12-20 09:50:00
2024-12-23 10:05:00,-0.08703273771243489,4.07551678113614,16,600,2.0,0.5,price_compare,5,,2024-12-23 10:05:00
2024-12-24 10:20:00,-0.09397753897588376,4.369544733329011,16,600,2.0,0.5,price_compare,5,,2024-12-24 10:20:00
2024-12-25 10:35:00,-0.09210241762985327,4.070956733646503,16,600,2.0,0.5,price_compare,5,,2024-12-25 10:35:00
2024-12-26 10:50:00,-0.06872150574706422,4.207035184992975,16,600,2.0,0.5,price_compare,5,,2024-12-26 10:50:00
2024-12-27 11:05:00,-0.05976914291323926,2.7228428427949174,16,600,2.0,0.5,price_compare,5,,2024-12-27 11:05:00
2024-12-30 11:20:00,-0.05716857672518438,2.800572611447005,16,600,2.0,0.5,ma_compare,5,2.0,2024-12-30 11:20:00
2024-12-31 13:05:00,-0.03790867028930137,2.8270036735178143,16,600,2.0,0.3,ma_compare,5,2.0,2024-12-31 13:05:00
2025-01-02 13:20:00,-0.024034339739992257,3.707254220227707,16,600,2.0,0.5,price_compare,5,,2025-01-02 13:20:00
2025-01-03 13:35:00,-0.037265728265281094,3.4258928378669533,16,600,2.0,0.5,price_compare,5,,2025-01-03 13:35:00
2025-01-06 13:50:00,-0.0262405643036997,3.7442963662714344,16,600,2.0,0.5,price_compare,5,,2025-01-06 13:50:00
2025-01-07 14:05:00,-0.02978909635186865,3.586424673839828,16,600,2.0,0.5,price_compare,5,,2025-01-07 14:05:00
2025-01-08 14:20:00,-0.027271136251968697,3.3319527469551105,16,600,2.0,0.5,price_compare,5,,2025-01-08 14:20:00
2025-01-09 14:35:00,-0.026370403943336618,3.61188023010607,16,600,2.0,0.5,price_compare,5,,2025-01-09 14:35:00
2025-01-10 14:50:00,-0.032576688197846045,3.207066030190744,16,600,2.0,0.5,price_compare,5,,2025-01-10 14:50:00
2025-01-13 15:05:00,-0.032446540789980015,3.5551098581272385,16,600,2.0,0.5,price_compare,5,,2025-01-13 15:05:00
2025-01-15 09:35:00,-0.02954554423704424,3.422977847291848,16,600,2.0,0.5,price_compare,5,,2025-01-15 09:35:00
2025-01-16 09:50:00,-0.028824748835008563,2.8490402049595014,16,600,2.0,0.5,price_compare,5,,2025-01-16 09:50:00
2025-01-17 10:05:00,-0.02077456772355576,2.719145335912973,16,600,2.0,0.5,price_compare,5,,2025-01-17 10:05:00
2025-01-20 10:20:00,-0.023704187760238162,2.899469276527312,16,600,2.0,0.5,price_compare,5,,2025-01-20 10:20:00
2025-01-21 10:35:00,-0.033203788550058,3.0218631810862977,16,600,2.0,0.5,price_compare,5,,2025-01-21 10:35:00
2025-01-22 10:50:00,-0.045041388696356766,2.9265947124183276,16,600,2.0,0.5,price_compare,5,,2025-01-22 10:50:00
2025-01-23 11:05:00,-0.04696136517933098,2.6950715309140465,16,600,2.0,0.5,price_compare,5,,2025-01-23 11:05:00
2025-01-24 11:20:00,-0.05406946438392596,3.309566661797802,16,600,2.0,0.5,price_compare,5,,2025-01-24 11:20:00
2025-01-27 13:05:00,-0.04767010716313497,2.7708101706057358,16,600,2.0,0.5,price_compare,5,,2025-01-27 13:05:00
2025-02-05 13:20:00,-0.04096994878666029,2.457748933796301,16,600,2.0,0.5,price_compare,5,,2025-02-05 13:20:00
2025-02-06 13:35:00,-0.04547149946937269,2.414146530336036,16,600,2.0,0.5,price_compare,5,,2025-02-06 13:35:00
2025-02-07 13:50:00,-0.05591648135135147,2.33166200049695,16,600,2.0,0.5,price_compare,5,,2025-02-07 13:50:00
