date,selection_score,train_sharpe,selected_N,selected_M,selected_n,selected_S,selected_trend_method,selected_ma_len_days,date_dt
2024-08-08 14:35:00,0.016268321212375682,5.475796724061056,16,600,2.0,0.5,price_compare,5,2024-08-08 14:35:00
2024-08-09 14:50:00,0.018646230990378675,5.11423215256177,16,600,2.0,0.5,price_compare,5,2024-08-09 14:50:00
2024-08-12 15:05:00,0.0331369490270232,5.909876541816479,16,600,2.0,0.5,price_compare,5,2024-08-12 15:05:00
2024-08-14 09:35:00,0.016618946748010257,5.507294460189358,16,600,2.0,0.5,price_compare,5,2024-08-14 09:35:00
2024-08-15 09:50:00,-0.004776504666935613,4.884214307872075,16,600,2.0,0.5,price_compare,5,2024-08-15 09:50:00
2024-08-16 10:05:00,-0.0008507238706198108,4.163516282165396,16,600,2.0,0.5,price_compare,5,2024-08-16 10:05:00
2024-08-19 10:20:00,-0.0008352152325130471,4.088332790496867,16,600,2.0,0.5,price_compare,5,2024-08-19 10:20:00
2024-08-20 10:35:00,-0.01480441699048204,4.640017178266477,16,600,2.0,0.5,price_compare,5,2024-08-20 10:35:00
2024-08-21 10:50:00,-0.027989047223869187,4.272841687890137,16,600,2.0,0.5,price_compare,5,2024-08-21 10:50:00
2024-08-22 11:05:00,-0.009004985037713686,4.1555467546544875,16,600,2.0,0.5,price_compare,5,2024-08-22 11:05:00
2024-08-23 11:20:00,-0.01033301228025201,4.051962410360856,16,600,2.0,0.5,price_compare,5,2024-08-23 11:20:00
2024-08-26 13:05:00,-0.01717787019490665,4.529408805170014,16,600,2.0,0.5,price_compare,5,2024-08-26 13:05:00
2024-08-27 13:20:00,-0.01717097775928428,4.562127452352219,16,600,2.0,0.5,price_compare,5,2024-08-27 13:20:00
2024-08-28 13:35:00,-0.001177219468125165,4.743704497092813,16,600,2.0,0.5,price_compare,5,2024-08-28 13:35:00
2024-08-29 13:50:00,-0.0021916272609124473,4.49668432237798,16,600,2.0,0.5,price_compare,5,2024-08-29 13:50:00
2024-08-30 14:05:00,-0.007341721477476594,4.701676241061707,16,600,2.0,0.5,price_compare,5,2024-08-30 14:05:00
2024-09-02 14:20:00,-0.002072632899392458,4.439222038238801,16,600,2.0,0.5,price_compare,5,2024-09-02 14:20:00
2024-09-03 14:35:00,0.0035090120287433984,4.463217616437503,16,600,2.0,0.5,price_compare,5,2024-09-03 14:35:00
2024-09-04 14:50:00,-0.004485332158987108,4.528400066317607,16,600,2.0,0.5,price_compare,5,2024-09-04 14:50:00
2024-09-05 15:05:00,-0.010265248539288084,4.629192105393134,16,600,2.0,0.5,price_compare,5,2024-09-05 15:05:00
2024-09-09 09:35:00,-0.014659448361008066,4.328265122502936,16,600,2.0,0.5,price_compare,5,2024-09-09 09:35:00
2024-09-10 09:50:00,-0.025604144357664553,4.580437624366705,16,600,2.0,0.5,price_compare,5,2024-09-10 09:50:00
2024-09-11 10:05:00,-0.029746398627412123,4.680920712662909,16,600,2.0,0.5,price_compare,5,2024-09-11 10:05:00
2024-09-12 10:20:00,-0.03338380631598388,4.800776467880298,16,600,2.0,0.5,price_compare,5,2024-09-12 10:20:00
2024-09-13 10:35:00,-0.033742914337705224,5.059261567555632,16,600,2.0,0.5,price_compare,5,2024-09-13 10:35:00
2024-09-18 10:50:00,-0.016746029599936724,5.47116747812888,16,600,2.0,0.5,price_compare,5,2024-09-18 10:50:00
2024-09-19 11:05:00,-0.006978694898921709,5.408537066618138,16,600,2.0,0.5,price_compare,5,2024-09-19 11:05:00
2024-09-20 11:20:00,-0.008542406813494977,5.288289567110764,16,600,2.0,0.5,price_compare,5,2024-09-20 11:20:00
2024-09-23 13:05:00,9.31601684732877e-05,5.379622077588899,16,600,2.0,0.5,price_compare,5,2024-09-23 13:05:00
2024-09-24 13:20:00,0.0006817492036272461,4.822460828700592,16,600,2.0,0.5,price_compare,5,2024-09-24 13:20:00
2024-09-25 13:35:00,0.009311682727568965,4.399454042110395,16,600,2.0,0.5,price_compare,5,2024-09-25 13:35:00
2024-09-26 13:50:00,0.005609678759031562,4.38799721906976,16,600,2.0,0.5,price_compare,5,2024-09-26 13:50:00
2024-09-27 14:05:00,-0.006197710601265451,5.408901782358242,16,600,2.0,0.5,price_compare,5,2024-09-27 14:05:00
2024-09-30 14:20:00,0.007370814922184362,4.94178519007993,16,600,2.0,0.5,price_compare,5,2024-09-30 14:20:00
2024-10-08 14:35:00,0.0024665405959857353,4.282931701484979,16,600,2.0,0.5,price_compare,5,2024-10-08 14:35:00
2024-10-09 14:50:00,-0.0024507796394091083,4.484536920996326,16,600,2.0,0.5,price_compare,5,2024-10-09 14:50:00
2024-10-10 15:05:00,-0.010307114606303982,4.908544692019303,16,600,2.0,0.5,price_compare,5,2024-10-10 15:05:00
2024-10-14 09:35:00,-0.026286869958142355,4.859283897728211,16,600,2.0,0.5,price_compare,5,2024-10-14 09:35:00
2024-10-15 09:50:00,-0.02131601489058224,4.522922924412015,16,600,2.0,0.5,price_compare,5,2024-10-15 09:50:00
2024-10-16 10:05:00,-0.020026892113176376,4.504922182533286,16,600,2.0,0.5,price_compare,5,2024-10-16 10:05:00
2024-10-17 10:20:00,-0.027529515856472543,4.318884639550593,16,600,2.0,0.5,price_compare,5,2024-10-17 10:20:00
2024-10-18 10:35:00,-0.020852969106709834,4.5580750531733,16,600,2.0,0.5,price_compare,5,2024-10-18 10:35:00
2024-10-21 10:50:00,-0.030760027846094194,4.745780492251475,16,600,2.0,0.5,price_compare,5,2024-10-21 10:50:00
2024-10-22 11:05:00,-0.03063595701263708,4.666205354270343,16,600,2.0,0.5,price_compare,5,2024-10-22 11:05:00
2024-10-23 11:20:00,-0.035819024452752576,4.8132453130237005,16,600,2.0,0.5,price_compare,5,2024-10-23 11:20:00
2024-10-24 13:05:00,-0.028536469834493358,4.471190163282392,16,600,2.0,0.5,price_compare,5,2024-10-24 13:05:00
2024-10-25 13:20:00,-0.034629226757489195,4.459177642919822,16,600,2.0,0.5,price_compare,5,2024-10-25 13:20:00
2024-10-28 13:35:00,-0.02856044647578126,4.479997485505358,16,600,2.0,0.5,price_compare,5,2024-10-28 13:35:00
2024-10-29 13:50:00,-0.0111335689180788,4.131625512555355,16,600,2.0,0.5,price_compare,5,2024-10-29 13:50:00
